config_index,model,symbols,complexity,seed_index,seed_string,target_string,sequence_length,window_size,forecast_horizon,layers,units,d_model,optimizer,learning_rate,weight_decay,batch_size,run,model_params,model_size_m,train_time,epochs,time_per_epoch,memory_mb,test_loss,test_accuracy,DL,JW,forecast
80,LSTM,2,50,1,ABBAABABBAABBBBBBAABAAABABBBBBBAABBABBBBABABAAABAAAAAAAAAABBAABBABABBBAABABBBABAAAAABBBBBBABBAAABBBBAABABBBAAABAAABBAABAABABBAABBAABBABABBAABBBBABBABABAAAAABABAB,BAAABABBBBBBAABBABBBBABABAAABAAAAAAAAAABBAABBABABBBAABABBBABAAAAABBBBBBABBAAABBBBAABABBBAAABAAABBAAB,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,199938,0.199938,104.07312965393066,96,1.0840951005617778,209.18310546875,0.047208803395430245,0.9939393939393939,0.0,0.0,BAAABABBBBBBAABBABBBBABABAAABAAAAAAAAAABBAABBABABBBAABABBBABAAAAABBBBBBABBAAABBBBAABABBBAAABAAABBAAB
88,Transformer,2,50,1,ABBAABABBAABBBBBBAABAAABABBBBBBAABBABBBBABABAAABAAAAAAAAAABBAABBABABBBAABABBBABAAAAABBBBBBABBAAABBBBAABABBBAAABAAABBAABAABABBAABBAABBABABBAABBBBABBABABAAAAABABAB,BAAABABBBBBBAABBABBBBABABAAABAAAAAAAAAABBAABBABABBBAABABBBABAAAAABBBBBBABBAAABBBBAABABBBAAABAAABBAAB,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3688706,3.688706,18.405724048614502,12,1.5338103373845418,1308.1015625,0.6930368741353353,0.5151515151515151,0.5,0.30000000000000004,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB
96,LSTM,2,70,0,ABAABABAAAABABAABAAABBBAABAAAABBABBABBBBBAABBAAAABABABABABAABBBBAAABBBBAAABAAAAAABBBBBABBBAAAAAABBBBAAABBAABAABBBABBAAABBABABAAABABAABBBAABBBABABABAAAABBBBABBBBBABBBBAABABAAABABBAAABABABAAABBABBABABAAAABBBBABAABABAAABBBBBABABAABAAABABBBBBAABBBBABAAAABBABAABAAAAAA,ABAAAABBABAABAAAAAAABAABABAAAABABAABAAABBBAABAAAABBABBABBBBBAABBAAAABABABABABAABBBBAAABBBBAAABAAAAAA,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,199938,0.199938,88.1972804069519,81,1.0888553136660728,209.18310546875,0.2399622450272242,0.9303030303030303,0.24,0.09587500000000015,AABAAABABABAABAAAABAABABABAABBABAAAABBBAABABAAAABBBABBBABABBAAAABBBAABABAABAABABABABBABABBAAAABBBABA
104,Transformer,2,70,0,ABAABABAAAABABAABAAABBBAABAAAABBABBABBBBBAABBAAAABABABABABAABBBBAAABBBBAAABAAAAAABBBBBABBBAAAAAABBBBAAABBAABAABBBABBAAABBABABAAABABAABBBAABBBABABABAAAABBBBABBBBBABBBBAABABAAABABBAAABABABAAABBABBABABAAAABBBBABAABABAAABBBBBABABAABAAABABBBBBAABBBBABAAAABBABAABAAAAAA,ABAAAABBABAABAAAAAAABAABABAAAABABAABAAABBBAABAAAABBABBABBBBBAABBAAAABABABABABAABBBBAAABBBBAAABAAAAAA,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3688706,3.688706,19.897472620010376,13,1.530574816923875,1308.1015625,0.6932567556699117,0.4909090909090909,0.6,0.4,BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB
112,LSTM,2,70,1,BABBBABBBBABABBBABAABAAABBAAABBBABBAABAAAAAAAABAABBAABABABAABBAABBABBBABBBBAAABBBBBBBABAAABBBBBAABABABABAABABABBABBABBABABAAAABBABAAABBBBABBBAAAABAABBABAAABAAABBBAABBBAABBAAABBAAAAABBAAABAAABBABABAAAAAABAAAABAABBBAAABBABBAAAABAAAABABAABBBBAAAABAAAABAAB,AABBABAAABBBBABBBAAAABAABBABAAABAAABBBAABBBAABBAAABBAAAAABBAAABAAABBABABAAAAAABAAAABAABBBAAABBABBAAA,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,199938,0.199938,186.56280994415283,173,1.0783977453419238,209.18310546875,0.060417031248410545,0.9848484848484849,0.0,0.0,AABBABAAABBBBABBBAAAABAABBABAAABAAABBBAABBBAABBAAABBAAAAABBAAABAAABBABABAAAAAABAAAABAABBBAAABBABBAAA
120,Transformer,2,70,1,BABBBABBBBABABBBABAABAAABBAAABBBABBAABAAAAAAAABAABBAABABABAABBAABBABBBABBBBAAABBBBBBBABAAABBBBBAABABABABAABABABBABBABBABABAAAABBABAAABBBBABBBAAAABAABBABAAABAAABBBAABBBAABBAAABBAAAAABBAAABAAABBABABAAAAAABAAAABAABBBAAABBABBAAAABAAAABABAABBBBAAAABAAAABAAB,AABBABAAABBBBABBBAAAABAABBABAAABAAABBBAABBBAABBAAABBAAAAABBAAABAAABBABABAAAAAABAAAABAABBBAAABBABBAAA,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3688706,3.688706,26.18367838859558,17,1.54021637579974,1308.1015625,0.6985297799110413,0.5121212121212121,0.41,0.2186666666666668,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
128,LSTM,2,90,0,ABBBBAAABAAABAABABABBBAABAABAAABBBBBBBABABABABBABAABBBABAABAABBABBABABAABBAABAAAAAAAAABBBAABABBAAABAABBBAAAAAABABABABBABBBAAABBAAAABAABBABBBBAABBAAAABBABBBAABABABBBAABABAABABBBBBABAAAAABAAABBBBBBABAAAABBABBBAAABBBBAAABBAAAAAABBABAAAABAABABBBABABBBAABBAAABBBBAABAABAAAABAABBBABBBBAAABAAABABABAAAAABABABBBBAAAABBABABBABABBBAABAAABAABABBAAABBABABAAABBBAAAAABBBBB,AABABBBBBABAAAAABAAABBBBBBABAAAABBABBBAAABBBBAAABBAAAAAABBABAAAABAABABBBABABBBAABBAAABBBBAABAABAAAAB,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,199938,0.199938,147.81822752952576,136,1.0868987318347483,209.18310546875,0.04650274415810903,1.0,0.0,0.0,AABABBBBBABAAAAABAAABBBBBBABAAAABBABBBAAABBBBAAABBAAAAAABBABAAAABAABABBBABABBBAABBAAABBBBAABAABAAAAB
136,Transformer,2,90,0,ABBBBAAABAAABAABABABBBAABAABAAABBBBBBBABABABABBABAABBBABAABAABBABBABABAABBAABAAAAAAAAABBBAABABBAAABAABBBAAAAAABABABABBABBBAAABBAAAABAABBABBBBAABBAAAABBABBBAABABABBBAABABAABABBBBBABAAAAABAAABBBBBBABAAAABBABBBAAABBBBAAABBAAAAAABBABAAAABAABABBBABABBBAABBAAABBBBAABAABAAAABAABBBABBBBAAABAAABABABAAAAABABABBBBAAAABBABABBABABBBAABAAABAABABBAAABBABABAAABBBAAAAABBBBB,AABABBBBBABAAAAABAAABBBBBBABAAAABBABBBAAABBBBAAABBAAAAAABBABAAAABAABABBBABABBBAABBAAABBBBAABAABAAAAB,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3688706,3.688706,35.19770359992981,23,1.530334939127383,1308.1015625,0.6917273203531901,0.5272727272727272,0.47,0.2506666666666667,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
144,LSTM,2,90,1,BAAABBBABAABABBAAABAAABABBAABABBABABABBABBBBBABABBBAAABBBAABBAAABBABBBAABBBBAABAAABABABBBAAABBAAAABAAAABBBAAABBBAAABAAAAABABBBBBAAAAABABABBAAABBABBBABAAABAAABBBAABAABBBBAAAABBAABBABAAAAABAABBAAABBBBBABBBBABAABBAAAABBABBBABAABBBAAABBABBBAABBAAABAAABBAAABBAABBAABABBABBBBBBBAABBAABBBABAABABABABABABBBAABAAABABABBABABAAABBABABBBAAAABABABAABBBAAABAABABBABABBAAAAAAAABAA,BAAAAABABBBBBAAAAABABABBAAABBABBBABAAABAAABBBAABAABBBBAAAABBAABBABAAAAABAABBAAABBBBBABBBBABAABBAAAAB,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,199938,0.199938,96.58973598480225,89,1.0852779324135085,209.18310546875,0.04580422366658846,0.996969696969697,0.0,0.0,BAAAAABABBBBBAAAAABABABBAAABBABBBABAAABAAABBBAABAABBBBAAAABBAABBABAAAAABAABBAAABBBBBABBBBABAABBAAAAB
152,Transformer,2,90,1,BAAABBBABAABABBAAABAAABABBAABABBABABABBABBBBBABABBBAAABBBAABBAAABBABBBAABBBBAABAAABABABBBAAABBAAAABAAAABBBAAABBBAAABAAAAABABBBBBAAAAABABABBAAABBABBBABAAABAAABBBAABAABBBBAAAABBAABBABAAAAABAABBAAABBBBBABBBBABAABBAAAABBABBBABAABBBAAABBABBBAABBAAABAAABBAAABBAABBAABABBABBBBBBBAABBAABBBABAABABABABABABBBAABAAABABABBABABAAABBABABBBAAAABABABAABBBAAABAABABBABABBAAAAAAAABAA,BAAAAABABBBBBAAAAABABABBAAABBABBBABAAABAAABBBAABAABBBBAAAABBAABBABAAAAABAABBAAABBBBBABBBBABAABBAAAAB,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3688706,3.688706,36.49996852874756,24,1.5208320220311482,1308.1015625,0.6928616960843405,0.5151515151515151,0.47,0.31333333333333335,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
160,LSTM,4,10,0,BCDAADABCDBB,ADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADAB,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,201220,0.20122,15.83634328842163,14,1.1311673777444022,211.8134765625,0.047359981884559,1.0,0.0,0.0,ADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADAB
168,Transformer,4,10,0,BCDAADABCDBB,ADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADAB,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3689732,3.689732,7.85519003868103,5,1.571038007736206,1311.216796875,0.004893706180155277,1.0,0.0,0.0,ADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADABCDBBBCDAADAB
176,LSTM,4,10,1,DBCABDBACDBB,BDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBA,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,201220,0.20122,16.876934051513672,15,1.125128936767578,211.8134765625,0.037593564639488854,1.0,0.0,0.0,BDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBA
184,Transformer,4,10,1,DBCABDBACDBB,BDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBA,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3689732,3.689732,9.362313985824585,6,1.5603856643040974,1311.216796875,0.03597105542818705,1.0,0.0,0.0,BDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBACDBBDBCABDBA
192,LSTM,4,30,0,BDCACBADBCDDDCBCADBBBBCACDDADADDBDACBACAADBBCD,BBCDBDCACBADBCDDDCBCADBBBBCACDDADADDBDACBACAADBBCDBDCACBADBCDDDCBCADBBBBCACDDADADDBDACBACAADBBCDBDCA,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,201220,0.20122,41.644877195358276,38,1.095917820930481,211.8134765625,0.04697241013248762,1.0,0.0,0.0,BBCDBDCACBADBCDDDCBCADBBBBCACDDADADDBDACBACAADBBCDBDCACBADBCDDDCBCADBBBBCACDDADADDBDACBACAADBBCDBDCA
200,Transformer,4,30,0,BDCACBADBCDDDCBCADBBBBCACDDADADDBDACBACAADBBCD,BBCDBDCACBADBCDDDCBCADBBBBCACDDADADDBDACBACAADBBCDBDCACBADBCDDDCBCADBBBBCACDDADADDBDACBACAADBBCDBDCA,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3689732,3.689732,18.420600652694702,12,1.535050054391225,1311.216796875,0.008106900999943415,1.0,0.0,0.0,BBCDBDCACBADBCDDDCBCADBBBBCACDDADADDBDACBACAADBBCDBDCACBADBCDDDCBCADBBBBCACDDADADDBDACBACAADBBCDBDCA
208,LSTM,4,30,1,DACBBBBBCCAACCBCABDDADADADDDCCDAAACCBACADADAAABDC,DADADADDDCCDAAACCBACADADAAABDCDACBBBBBCCAACCBCABDDADADADDDCCDAAACCBACADADAAABDCDACBBBBBCCAACCBCABDDA,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,201220,0.20122,75.15853834152222,69,1.0892541788626409,211.8134765625,0.04567542796333631,1.0,0.0,0.0,DADADADDDCCDAAACCBACADADAAABDCDACBBBBBCCAACCBCABDDADADADDDCCDAAACCBACADADAAABDCDACBBBBBCCAACCBCABDDA
216,Transformer,4,30,1,DACBBBBBCCAACCBCABDDADADADDDCCDAAACCBACADADAAABDC,DADADADDDCCDAAACCBACADADAAABDCDACBBBBBCCAACCBCABDDADADADDDCCDAAACCBACADADAAABDCDACBBBBBCCAACCBCABDDA,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3689732,3.689732,19.932990074157715,13,1.5333069287813628,1311.216796875,0.028181619321306545,0.9787878787878788,0.02,0.014122448979591917,DADADADDDCCDAAAACBACADADAAABDCDACBBBBBCCAACCBCABDDADADADDDCCDAAAACBACADADAAABDCDACBBBBBCCAACCBCABDDA
224,LSTM,4,50,0,BDACDABDBBCDCACBADBCDCDACBAADDABAABCCDBABBBCCCBCCAAADCAADBACBCAADABDCCADCAADCBCCBCCCDDBCCCAADA,ADBCDCDACBAADDABAABCCDBABBBCCCBCCAAADCAADBACBCAADABDCCADCAADCBCCBCCCDDBCCCAADABDACDABDBBCDCACBADBCDC,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,201220,0.20122,69.43602538108826,64,1.084937896579504,211.8134765625,0.049460009982188545,1.0,0.0,0.0,ADBCDCDACBAADDABAABCCDBABBBCCCBCCAAADCAADBACBCAADABDCCADCAADCBCCBCCCDDBCCCAADABDACDABDBBCDCACBADBCDC
232,Transformer,4,50,0,BDACDABDBBCDCACBADBCDCDACBAADDABAABCCDBABBBCCCBCCAAADCAADBACBCAADABDCCADCAADCBCCBCCCDDBCCCAADA,ADBCDCDACBAADDABAABCCDBABBBCCCBCCAAADCAADBACBCAADABDCCADCAADCBCCBCCCDDBCCCAADABDACDABDBBCDCACBADBCDC,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3689732,3.689732,44.00539422035217,29,1.5174273869086956,1311.216796875,0.039737394700447716,0.9878787878787879,0.03,0.014122448979591917,ADBCDCDACBAADDABAABCCDBABBBCCCBCCAAADCAADBACBCAADABDAABDCAADCBCCBCCCDDBCCCAADABDACDABDBBCDCACBADBCDC
240,LSTM,4,50,1,CBADDDCDCACBBDACCDDAABABABDDBDABDBDBDADACADCDCBAABCCBABCCBDDBADDBDDBACACABBBDACADBABCCCCDABAAD,CDDAABABABDDBDABDBDBDADACADCDCBAABCCBABCCBDDBADDBDDBACACABBBDACADBABCCCCDABAADCBADDDCDCACBBDACCDDAAB,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,201220,0.20122,86.7704176902771,80,1.0846302211284637,211.8134765625,0.044724768648544945,1.0,0.0,0.0,CDDAABABABDDBDABDBDBDADACADCDCBAABCCBABCCBDDBADDBDDBACACABBBDACADBABCCCCDABAADCBADDDCDCACBBDACCDDAAB
248,Transformer,4,50,1,CBADDDCDCACBBDACCDDAABABABDDBDABDBDBDADACADCDCBAABCCBABCCBDDBADDBDDBACACABBBDACADBABCCCCDABAAD,CDDAABABABDDBDABDBDBDADACADCDCBAABCCBABCCBDDBADDBDDBACACABBBDACADBABCCCCDABAADCBADDDCDCACBBDACCDDAAB,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3689732,3.689732,39.90317893028259,26,1.534737651164715,1311.216796875,0.047285458693901695,0.9787878787878788,0.04,0.014122448979591917,CDDAABABABDDBDABDBDBDADACADCDCBAABCCBABCCCBDBADDBDDBACACABBBDACADBABCCCCDBABADCBADDDCDCACBBDACCDDAAB
256,LSTM,4,70,0,CBADBCABCDCCACDACAACBADCCADCBBBDCBCBABCBCCBDCADBAACCBBDBAACCADCABBCAAADBABBCCCDCCDABADCBDACBDDDABABDBCABCDACDADDACBCBABACACDADDCBACDADCADDCBB,CAACBADCCADCBBBDCBCBABCBCCBDCADBAACCBBDBAACCADCABBCAAADBABBCCCDCCDABADCBDACBDDDABABDBCABCDACDADDACBC,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,201220,0.20122,65.45744442939758,60,1.0909574071566264,211.8134765625,0.046884678304195404,1.0,0.0,0.0,CAACBADCCADCBBBDCBCBABCBCCBDCADBAACCBBDBAACCADCABBCAAADBABBCCCDCCDABADCBDACBDDDABABDBCABCDACDADDACBC
264,Transformer,4,70,0,CBADBCABCDCCACDACAACBADCCADCBBBDCBCBABCBCCBDCADBAACCBBDBAACCADCABBCAAADBABBCCCDCCDABADCBDACBDDDABABDBCABCDACDADDACBCBABACACDADDCBACDADCADDCBB,CAACBADCCADCBBBDCBCBABCBCCBDCADBAACCBBDBAACCADCABBCAAADBABBCCCDCCDABADCBDACBDDDABABDBCABCDACDADDACBC,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3689732,3.689732,51.58259963989258,34,1.5171352835262524,1311.216796875,0.016233834127585094,1.0,0.0,0.0,CAACBADCCADCBBBDCBCBABCBCCBDCADBAACCBBDBAACCADCABBCAAADBABBCCCDCCDABADCBDACBDDDABABDBCABCDACDADDACBC
272,LSTM,4,70,1,CDBABADABDBDCDABBACBDCBABACCCAAADACCAABBDADBBBDAABBBBBCADDBBDCDABDCDDBADDAADCADDDDCBACABACBCACCBBBBCBDBCCBACCACABDDADADDBADAACDDDBCAABCABDDD,DADBBBDAABBBBBCADDBBDCDABDCDDBADDAADCADDDDCBACABACBCACCBBBBCBDBCCBACCACABDDADADDBADAACDDDBCAABCABDDD,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,201220,0.20122,102.93576645851135,95,1.0835343837738036,211.8134765625,0.055099753042062126,1.0,0.0,0.0,DADBBBDAABBBBBCADDBBDCDABDCDDBADDAADCADDDDCBACABACBCACCBBBBCBDBCCBACCACABDDADADDBADAACDDDBCAABCABDDD
280,Transformer,4,70,1,CDBABADABDBDCDABBACBDCBABACCCAAADACCAABBDADBBBDAABBBBBCADDBBDCDABDCDDBADDAADCADDDDCBACABACBCACCBBBBCBDBCCBACCACABDDADADDBADAACDDDBCAABCABDDD,DADBBBDAABBBBBCADDBBDCDABDCDDBADDAADCADDDDCBACABACBCACCBBBBCBDBCCBACCACABDDADADDBADAACDDDBCAABCABDDD,3500,100,100,2,1024,256,AdamW,0.0003,0.01,128,0,3689732,3.689732,50.209973096847534,33,1.5215143362681072,1311.216796875,0.04993065074086189,0.9818181818181818,0.0,0.0,DADBBBDAABBBBBCADDBBDCDABDCDDBADDAADCADDDDCBACABACBCACCBBBBCBDBCCBACCACABDDADADDBADAACDDDBCAABCABDDD
288,LSTM,4,90,0,BACDBAABDBBCCBACDDACBBBCDDCCDAAADBACDABCABBBACACDACDDACCACBDDDBABDDCCCABCBCCBDDDBDBBBCDCACDCABDDCABCAAABCDBCCDBCCACBCCADCDACACBCCBADCACCCCDABBBABAACACBADABACAABBDBDDBAAAACACCCABDBABDACCCAADBBB,CCDABBBABAACACBADABACAABBDBDDBAAAACACCCABDBABDACCCAADBBBBACDBAABDBBCCBACDDACBBBCDDCCDAAADBACDABCABBB,3500,100,100,2,128,256,AdamW,0.0003,0.01,128,0,201220,0.20122,96.70930242538452,87,1.1116011773032703,211.8134765625,0.05012241875131925,1.0,0.0,0.0,CCDABBBABAACACBADABACAABBDBDDBAAAACACCCABDBABDACCCAADBBBBACDBAABDBBCCBACDDACBBBCDDCCDAAADBACDABCABBB
